,Name,Geometry,Address,Description,Lattitude,Longitude,Category
1250,Sambur Attacked by Wolves,POINT(994115.5596532226 181797.59249138832),"Prospect Park Zoo; Flatbush Avenue entrance, south side of southern kiosk",,994115.5596532226,181797.59249138832,Park
1251,Castello Plan,POINT(980525.1875558048 195107.5100972205),"State Street, between the Staten Island Ferry and Whitehall Street",,980525.1875558048,195107.5100972205,Park
1252,Eaphae-Aekyad #2,POINT(998026.8631823064 219452.14283831415),East 76th - East 78th Streets and Cherokee Place,,998026.8631823064,219452.14283831415,Park
1253,USTA Natl Tennis Center Plaques (5),POINT(1026851.8140624762 211954.81137630343),USTA Tennis Center,,1026851.8140624762,211954.81137630343,Park
1254,Fort Hamilton Cannon,POINT(974674.7379706352 162092.05020964146),4th Avenue and 101st Street,,974674.7379706352,162092.05020964146,Park
1255,Dr. Gertrude B. Kelly,POINT(983687.4023599774 209480.51087872684),DOES NOT EXIST IN PARK; 17th St. between 8th and 9th Avenues,,983687.4023599774,209480.51087872684,Park
1256,Cherry Hill Fountain,POINT(991807.451736644 221515.8683696389),located west of Bethesda Terrace near the 72nd Street cross drive; Cherry Hill Concourse,,991807.451736644,221515.8683696389,Park
1257,Thomas Moore,POINT(991669.3394800574 218344.81401622292),"Poet's Corner, East Driv, near 60th Street",,991669.3394800574,218344.81401622292,Park
1258,George Washington Accompanied by Wisdom and Justice,POINT(985043.584358886 205709.2005079836),"Washington Square Arch, west pier, north side",,985043.584358886,205709.2005079836,Park
1259,Winfield Memorial,POINT(1012075.0066738874 208784.89186313748),65th Place and Laurel Hill Boulevard,,1012075.0066738874,208784.89186313748,Park
1260,Alben Square Flagstaff,POINT(985756.7236806304 172217.62641514838),"Ft. Hamilton Pkwy., New Utrecht and 11th Avenues, and 46th Street",,985756.7236806304,172217.62641514838,Park
1261,Carroll Park Memorial,POINT(985539.6932748108 187401.13377772272),"Smith, Carroll, and President Streets",,985539.6932748108,187401.13377772272,Park
1262,Icon II,POINT(955546.1495874672 174029.15822514892),West Lawn,,955546.1495874672,174029.15822514892,Park
1263,Free Form,POINT(1026696.1444263012 211565.06215581295),"Mall, northwest of Armillary Sphere",,1026696.1444263012,211565.06215581295,Park
1264,Eagles and Vultures,POINT(992174.3952284752 218797.1972978115),"Central Park Zoo; Gallery, north façade above entrance",,992174.3952284752,218797.1972978115,Park
1265,Independence Flagstaff,POINT(986937.6901507227 207392.95206172764),Center of park,,986937.6901507227,207392.95206172764,Park
1266,Madison Square Fountain,POINT(987492.926573053 209506.23622097075),Center axis at 24th Street,,987492.926573053,209506.23622097075,Park
1267,Netanyahu Memorial,POINT(1021406.1832214744 251504.13253997263),"LT. COL. Y. NETANYAHU LAND; Pelham Parkway, Holland Avenue",,1021406.1832214744,251504.13253997263,Park
1268,Woodside Doughboy,POINT(1009532.2027043848 211174.4861653149),"Woodside and Roosevelt Avenues, 39 Road and 52 Street",,1009532.2027043848,211174.4861653149,Park
1269,McLaughlin Park World War I Memorial,POINT(988405.685574308 192943.4140317291),"Tillary and Jay Streets, Cathedral Place",,988405.685574308,192943.4140317291,Park
1270,Marine Heroes Tablet,POINT(990452.8314143866 228408.99205055836),West 93rd Street,,990452.8314143866,228408.99205055836,Park
1271,Time Capsule II Marker,POINT(1027118.8286202996 210020.37823730707),,,1027118.8286202996,210020.37823730707,Park
1272,Bolivar Plaza Plaque,POINT(990935.9954743088 218259.0766548961),Bolivar Plaza wall; Central Park South and 6th Avenue,,990935.9954743088,218259.0766548961,Park
1273,Giuseppe Mazzini,POINT(990742.712068215 221000.7211059779),West Drive opposite 62nd St.,,990742.712068215,221000.7211059779,Park
1274,Putnam Memorial,POINT(947705.9093624651 171293.9255066365),"Herberton to Park Aves, Bennett to Vreeland Streets",,947705.9093624651,171293.9255066365,Park
1275,Penguins,POINT(992108.4058591424 218819.62146556377),"Central Park Zoo; Gallery, north end of west façade",,992108.4058591424,218819.62146556377,Park
1276,Chelsea Park Memorial (Doughboy),POINT(984369.4193686396 212345.49005688727),9th Avenue between 27th and 28th Streets,,984369.4193686396,212345.49005688727,Park
1277,Sullivan Memorial Fountain,POINT(985952.8361493052 201686.3535668105),intersection with the Bowery,,985952.8361493052,201686.3535668105,Park
1278,Jerry McAuley Drinking Fountain,POINT(987510.5341493934 212093.46595464647),,,987510.5341493934,212093.46595464647,Park
1279,The Watering Place,POINT(963107.6813803912 171538.12055630982),Victory Blvd. and Bay St.,,963107.6813803912,171538.12055630982,Park
1280,American Redout Marker,POINT(999589.4237054735 249556.72862640023),"Promontory north of George Washington Bridge, southwest of railroad trestle near 180th Street (cross at 181st Street Pedestrian Bridge and proceed south on greenway)",,999589.4237054735,249556.72862640023,Park
1281,George M. Cohan,POINT(988378.703672886 215740.61876530945),,,988378.703672886,215740.61876530945,Park
1282,Pell Graves,POINT(1038005.485652715 256701.16184405985),"Bartow-Pell Mansion, Shore Road",,1038005.485652715,256701.16184405985,Park
1283,Peter Chappetto Flagstaff,POINT(1005788.9382093102 221531.07339172065),"Hoyt Ave, 21st and 23rd Streets, Astoria",,1005788.9382093102,221531.07339172065,Park
1284,307th Infantry Memorial Grove,POINT(992277.8766487986 220507.1128412336),East of Mall,,992277.8766487986,220507.1128412336,Park
1285,Brigadier General Winfield Scott Hancock,POINT(997186.4524615556 234210.238978222),Manhattan Avenue at 123rd Street,,997186.4524615556,234210.238978222,Park
1286,The Isaiah Wall,POINT(992676.7282133102 212391.19961114228),1st Avenue and 43rd Street; across from the United Nations,,992676.7282133102,212391.19961114228,Park
1287,McCarren Park World War II Flagstaff,POINT(997393.022258386 202671.83814439175),Bedford Avenue & Lorimer Street,,997393.022258386,202671.83814439175,Park
1288,Phillip Mazzei Flagstaff,POINT(1023441.0508708804 253535.71738755703),Mace Avenue and Williamsbridge Road; Philip Mazzei Playground,,1023441.0508708804,253535.71738755703,Park
1289,Bronx Local Board #2 World War Memorial,POINT(1004547.4121490568 234937.31101489067),"Third Avenue, Morris Avenue, and 139th Street",,1004547.4121490568,234937.31101489067,Park
1290,Captain George H. Tilly,POINT(1040026.4589729756 198457.5827933997),Highland Avenue and 165th St.,,1040026.4589729756,198457.5827933997,Park
1291,Imagine,POINT(990927.4639953076 221870.5799305588),"Strawberry Fields, Central Park West and 72nd Street",,990927.4639953076,221870.5799305588,Park
1292,Jewish-American Tercentenary Flagstaff,POINT(980589.589986056 195102.4881256372),"Peter Minuit Plaza, State and Whitehall Streets",,980589.589986056,195102.4881256372,Park
1293,Paul J. Rainey Memorial Gates,POINT(1018153.7766685486 250904.6320985556),"Bronx Zoo Entrance, Pelham Parkway",,1018153.7766685486,250904.6320985556,Park
1294,The Hiker,POINT(963054.3675106316 171587.6243943125),,,963054.3675106316,171587.6243943125,Park
1295,Gracie Mansion Garden Tablet,POINT(1000173.0829712152 222082.49682955444),Gracie Mansion garden - Not Found 4/06 by J&V,,1000173.0829712152,222082.49682955444,Park
1296,Mohandas Gandhi,POINT(986655.1037736386 207255.6167064756),"West side of park, near 14th Street",,986655.1037736386,207255.6167064756,Park
1297,Burnett Memorial Fountain,POINT(997333.7297260612 228251.01205156744),Southern end of Conservatory Garden,,997333.7297260612,228251.01205156744,Park
1298,Drinking Fountain,POINT(994245.054472968 226875.76283356547),"West Drive, 92nd Street, near tennis house",,994245.054472968,226875.76283356547,Park
1299,Ronald McNair,POINT(994792.3985226305 183575.24444788691),"Eastern Pkwy, Washington to Classon Aves",,994792.3985226305,183575.24444788691,Park
1300,Firemen's Memorial Tablet Horses,POINT(991607.8090912998 230254.5693961382),"Firemens Memorial Terrace, Riverside Drive at 100th Street",,991607.8090912998,230254.5693961382,Park
1301,Commissioner Newbold Morris,POINT(992130.1105401368 218892.5392987281),Between Arsenal and Central Park Zoo; next to bench at the SW corner of building,,992130.1105401368,218892.5392987281,Park
1302,Turkeys,POINT(992171.2784368098 218755.59108181295),"Central Park Zoo; Gallery, south end of east façade",,992171.2784368098,218755.59108181295,Park
1303,S. Rankin Drew Marker,POINT(991978.4556597172 221123.437395975),North end of mall,,991978.4556597172,221123.437395975,Park
1304,Christopher Columbus Tablet,POINT(987030.5597156436 192087.43181981143),"In front of New York State Supreme Court Building, at Montague and Court Streets",,987030.5597156436,192087.43181981143,Park
1305,Maryland Memorial,POINT(992640.8595186324 179083.699297145),Lookout Hill,,992640.8595186324,179083.699297145,Park
1306,Margaret Loeb Kempner,POINT(984859.6982437224 205361.7717408985),"Washington Square, 4th Street, Kempner Playground",,984859.6982437224,205361.7717408985,Park
1307,Bushwick War Memorial,POINT(1000226.6514336318 199718.6170167327),"Bushwick, Metropolitan and Maspeth Avenues",,1000226.6514336318,199718.6170167327,Park
1308,Soldiers and Sailors Memorial Arch,POINT(992608.2276941388 184457.6029193997),,,992608.2276941388,184457.6029193997,Park
1309,General Josiah Porter,POINT(1013333.619642228 264023.9995605648),"Behind Van Cortlandt House, Broadway at 245th Street",,1013333.619642228,264023.9995605648,Park
1310,Clinton War Memorial (Doughboy),POINT(985931.3168353884 218903.96053572),11th Avenue and 53rd Street,,985931.3168353884,218903.96053572,Park
1311,Holocaust Memorial,POINT(992989.0760138036 213256.98265647888),,,992989.0760138036,213256.98265647888,Park
1312,Liam O'Brien Memorial,POINT(1036935.1367435604 261623.25829905272),"Split Rock Golf Course, twelfth hole",,1036935.1367435604,261623.25829905272,Park
1313,Isidor and Ida Straus,POINT(993051.905612558 231379.41491547227),Broadway at 106th Street,,993051.905612558,231379.41491547227,Park
1314,Cockatoos and Ara,POINT(992099.4823205472 218790.09068472683),"Central Park Zoo; Gallery, west end of south façade",,992099.4823205472,218790.09068472683,Park
1315,Flushing World War Memorial,POINT(1035052.952187717 220623.16707105932),149th Street and Bayside Avenue,,1035052.952187717,220623.16707105932,Park
1316,Carl Schurz Memorial,POINT(995584.8966095597 232921.2527110577),Morningside Drive at 116th Street,,995584.8966095597,232921.2527110577,Park
1317,Governor Alfred E. Smith Memorial,POINT(985001.6362800598 198258.3951996416),"Catherine Street, between Cherry and Monroe Streets, fronting the Governor A.E. Smith Houses",,985001.6362800598,198258.3951996416,Park
1318,Friedel Memorial Drinking Fountain,POINT(995693.2385844736 225024.8255905658),"Runners Gate, 90th Street and 5th Avenue",,995693.2385844736,225024.8255905658,Park
1319,Tulip Tree,POINT(1005348.3426337988 257442.17118881643),,,1005348.3426337988,257442.17118881643,Park
1320,Corporal George J. Wellbrock Memorial,POINT(1030412.8735413848 186650.87641997635),"Rockaway Boulevard, 106th Street, 109 Avenue",,1030412.8735413848,186650.87641997635,Park
1321,Unionport Memorial,POINT(1025672.4994919748 241663.1584555656),"Castle Hill Avenue, Watson Avenue, Cross Bronx Expressway",,1025672.4994919748,241663.1584555656,Park
1322,City Employees War Memorial,POINT(992012.7098563015 221021.7991478145),"West of north end of Mall, opposite Naumberg Bandshell",,992012.7098563015,221021.7991478145,Park
1323,Navy Walk Tablet,POINT(992166.4490501434 221391.647817567),"West walk, fountain esplanade",,992166.4490501434,221391.647817567,Park
1324,Richmond Hill War Memorial,POINT(1028182.0594334753 194831.59857556224),Myrtle Avenue and  Park Lane South,,1028182.0594334753,194831.59857556224,Park
1325,The New York Times Capsule,POINT(991233.1175834686 223979.49697256088),entry plaza outside the Columbus Avenue pavilion of The American Museum of Natural History,,991233.1175834686,223979.49697256088,Park
1326,Bowdoin Horse Trough I,POINT(1031381.0822348892 217471.552639395),Northern Boulevard and Linden Place,,1031381.0822348892,217471.552639395,Park
1327,Lieutenant Colonel George U. Harvey Memorial Plaque,POINT(1021483.0869390516 205886.2418205589),Queens Blvd between 62 Ave and 62 Rd; front lobby of rec center,,1021483.0869390516,205886.2418205589,Park
1328,The Family,POINT(982793.7935828865 207434.23085056245),"Bleecker and West 11th Street, north-west corner, sitting area under Linden trees",,982793.7935828865,207434.23085056245,Park
1329,American Antelopes,POINT(992341.8181219696 219062.77649106085),"Central Park Zoo; School, center of east façade",,992341.8181219696,219062.77649106085,Park
1330,Eagles and Prey,POINT(991858.1665302216 220696.88641181588),,,991858.1665302216,220696.88641181588,Park
1331,Eagles and Prey,POINT(991858.1665302216 220696.88641181588),,,991858.1665302216,220696.88641181588,Park
1332,Daniel & Flor Guggenheim Memorial Bandshell,POINT(988264.1845449656 220761.8183685541),Amsterdam Avenue and West 62nd Street,,988264.1845449656,220761.8183685541,Park
1333,Middle Village War Memorial,POINT(1018274.7390250564 199598.02703480425),"77 Street, 66 Road, Gray Street",,1018274.7390250564,199598.02703480425,Park
1334,Reverend Matthew J. Crosson Tablet,POINT(1013107.1794783026 210033.69317130744),TRIANGLE F/BQE; Woodside Avenue at 69th Street,,1013107.1794783026,210033.69317130744,Park
1335,First Avenue Underpass,POINT(992401.0345389694 211917.70383897424),NEAR UNITED NATIONS SITE; Between East 41st and 42nd Streets on First Avenue,,992401.0345389694,211917.70383897424,Park
1336,Thomas Moore Memorial,POINT(994099.6640157253 179235.0995848924),Flower Garden,,994099.6640157253,179235.0995848924,Park
1337,East Side Post 868 American Legion Flagstaff,POINT(989385.598640725 204036.7074618936),Near Park Office,,989385.598640725,204036.7074618936,Park
1338,Emma Lazarus Memorial Plaque,POINT(979429.3659285604 195630.0959943086),West of Castle Clinton,,979429.3659285604,195630.0959943086,Park
1339,Murray Hill War Memorial,POINT(991671.3142136337 210714.2872825563),35th-36th Streets and 1st and 2nd Avenues,,991671.3142136337,210714.2872825563,Park
1340,Castle Clinton National Monument Plaques,POINT(979669.8346077204 195560.52297072115),,,979669.8346077204,195560.52297072115,Park
1341,Christopher Columbus Monument Fountain,POINT(989263.3869428932 219099.07661530373),59th Street and Central Park West (Columbus Circle),,989263.3869428932,219099.07661530373,Park
1342,Andrew Heiskell Plaza,POINT(988682.5150731356 214184.81774306297),Northwest corner (street level),,988682.5150731356,214184.81774306297,Park
1343,Eleanor Roosevelt Memorial,POINT(988186.0488744676 223683.7511729747),72nd Street and Riverside Drive (Eleanor Roosevelt Memorial Plaza),,988186.0488744676,223683.7511729747,Park
1344,Gay Liberation,POINT(983584.224416718 206541.44523456693),"Adjoining Sheridan Square, Christopher, Grove and West 4th Streets",,983584.224416718,206541.44523456693,Park
1345,Andrew Haswell Green,POINT(996911.2571458071 228965.92335139212),"East Drive, opposite 104th Street",,996911.2571458071,228965.92335139212,Park
1346,Bronx River Soldier,POINT(1017588.6085075588 259017.5322113037),North of Valentine-Varian House,,1017588.6085075588,259017.5322113037,Park
1347,Allerton Avenue Bridge Plaques,POINT(1018999.3858697264 255141.5127323866),East of main entrance to Botanical Gardens,,1018999.3858697264,255141.5127323866,Park
1348,Horace Greeley,POINT(987475.691043228 212000.2085952312),32nd Street between Broadway and Sixth Avenue,,987475.691043228,212000.2085952312,Park
