,Names,Geometry,Address,Lattitude,Longitude,Category,Details
1300,Monument to Delacorte Clock at Central Park,POINT(992240.7468018084 219119.90662615),Main walkway between Zoo and Children's Zoo,992240.746801808,219119.90662615,Park,"Dedicated June 24, 1965"
1301,Monument to Kryeti-Aekyad #2 at John Jay Park,POINT(998077.6773851364 219550.45005638897),East 76-78th Streets and Cherokee Place,998077.677385136,219550.450056389,Park,Dedicated October 1979
1302,Monument to Mother Goose at Central Park,POINT(992656.5809438823 220767.58869822323),"Rumsey Playground, E. Drive at 72nd St.",992656.580943882,220767.588698223,Park,Dedicated 1938
1303,Monument to Quadriga: the Triumphal Progress of Columbia at Grand Army Plaza,POINT(992605.7516492158 184471.75807480517),Atop Soldiers and Sailors Memorial Arch,992605.751649216,184471.758074805,Park,Dedicated 1898
1304,Monument to Flying Fish at Crotona Park,POINT(1012498.8611411304 245176.26461830732),Crotona Pool Bath House,1012498.86114113,245176.264618307,Park,Dedicated ca. 1936
1305,Monument to Hansborough Natatorium at Hansborough Gymnasium and Public Bath,POINT(1000237.1163077204 235834.8558077216),35 West 134th Street,1000237.11630772,235834.855807722,Park,Dedicated nan
1306,Monument to Etched Granite Pavement at Flushing Meadows / Corona Park,POINT(1027409.2414253056 211345.52125631276),Just east of the Unisphere,1027409.24142531,211345.521256313,Park,Dedicated 1995
1307,Monument to Grand Army Plaza Lamps at Grand Army Plaza,POINT(992581.5397553892 184404.7755972296),Plaza entrance,992581.539755389,184404.77559723,Park,Dedicated nan
1308,Monument to Macombs Dam Park Fountain at Macombs Dam Park,POINT(1003903.0591070504 241764.1779385656),Triangle opposite Macombs Dam Park; Jerome Avenue at 162 Street and Ogden Avenue,1003903.05910705,241764.177938566,Park,Dedicated 1908
1309,Monument to Macombs Dam Park Fountain at Macombs Dam Park,POINT(995769.4385633022 225467.27450880408),Triangle opposite Macombs Dam Park; Jerome Avenue at 162 Street and Ogden Avenue,995769.438563302,225467.274508804,Park,Dedicated 1908
1310,Monument to Sport Fish at Crotona Park,POINT(1012517.9172053932 245247.7244491428),Crotona Pool Bath House,1012517.91720539,245247.724449143,Park,Dedicated ca. 1936
1311,Monument to Eagles at Central Park,POINT(992032.3679534644 219055.3946160674),"Central Park Wildlife Center, Fifth Avenue at 64th Street",992032.367953464,219055.394616067,Park,Dedicated 1941
1312,Monument to Eagles at Central Park,POINT(992017.7606992276 219032.4031922221),"Central Park Wildlife Center, Fifth Avenue at 64th Street",992017.760699228,219032.403192222,Park,Dedicated 1941
1313,Monument to Eagles at Central Park,POINT(992108.6847299637 218985.27631798387),"Central Park Wildlife Center, Fifth Avenue at 64th Street",992108.684729964,218985.276317984,Park,Dedicated 1941
1314,Monument to Eagles at Central Park,POINT(992104.2572453916 219146.8783569783),"Central Park Wildlife Center, Fifth Avenue at 64th Street",992104.257245392,219146.878356978,Park,Dedicated 1941
1315,Monument to Eagles at Central Park,POINT(992120.776241228 219008.0682671368),"Central Park Wildlife Center, Fifth Avenue at 64th Street",992120.776241228,219008.068267137,Park,Dedicated 1941
1316,Monument to Eagles at Central Park,POINT(992054.1123325528 218962.2543823868),"Central Park Wildlife Center, Fifth Avenue at 64th Street",992054.112332553,218962.254382387,Park,Dedicated 1941
1317,Monument to Eagles at Central Park,POINT(992123.6151463093 219092.91127331555),"Central Park Wildlife Center, Fifth Avenue at 64th Street",992123.615146309,219092.911273316,Park,Dedicated 1941
1318,Monument to Eagles at Central Park,POINT(992037.926997468 218969.0017442256),"Central Park Wildlife Center, Fifth Avenue at 64th Street",992037.926997468,218969.001744226,Park,Dedicated 1941
1319,Monument to Eagles at Central Park,POINT(992102.92686747 219103.3266068101),"Central Park Wildlife Center, Fifth Avenue at 64th Street",992102.92686747,219103.32660681,Park,Dedicated 1941
1320,Monument to Fort Tryon Park Playground at Fort Tryon Park,POINT(1002491.8378481418 252184.5435807258),"Fort Washington Avenue, 191st Street",1002491.83784814,252184.543580726,Park,Dedicated 1942
1321,Monument to Algernon Sidney Sullivan at Van Cortlandt Park,POINT(1013843.2675730586 263187.5130445659),Boat House,1013843.26757306,263187.513044566,Park,Dedicated 1906
1322,Monument to Vanderbilt Gates at Central Park,POINT(997545.6341578813 228390.6902498901),Conservatory Garden; 5th Avenue and 105th Street,997545.634157881,228390.69024989,Park,Dedicated 1939
1323,Monument to George Washington Accompanied by Fame and Valor at Washington Square Park,POINT(985082.0101350546 205682.50764797628),"Washington Square Arch, east pier, north side",985082.010135055,205682.507647976,Park,Dedicated 1916
1324,Monument to Urns - central park (4) at Central Park,POINT(992150.1866154672 221008.30278372765),Mall,992150.186615467,221008.302783728,Park,Dedicated nan
1325,Monument to Urns - central park (4) at Central Park,POINT(992077.1434544772 220693.8591868877),Mall,992077.143454477,220693.859186888,Park,Dedicated nan
1326,Monument to Urns - central park (4) at Central Park,POINT(992266.6998338848 220942.15363781157),Mall,992266.699833885,220942.153637812,Park,Dedicated nan
1327,Monument to Urns - central park (4) at Central Park,POINT(992180.6261871308 220669.36120440063),Mall,992180.626187131,220669.361204401,Park,Dedicated nan
1328,Monument to Flanders Field Flagstaff at Linden Park,POINT(1022570.5368638932 212111.19689030945),"42 Avenue, 103 Street, 41 Avenue, 104 Street, Corona",1022570.53686389,212111.196890309,Park,Dedicated nan
1329,Monument to River That Flows Two Ways at Battery Park,POINT(979494.8260994704 195288.28073306385),"Admiral Dewey Promenade, harborside perimeter railing",979494.82609947,195288.280733064,Park,"Dedicated June 5, 2000"
1330,Monument to Abraham Lincoln at Union Square Park,POINT(986988.877712384 207499.27140289545),North end,986988.877712384,207499.271402895,Park,"Dedicated September 16, 1870"
1331,Monument to Wingdale at Major John W. Mark Park,POINT(954736.5229258836 164609.6659093052),173rd Street and Hillside,954736.522925884,164609.665909305,Park,Dedicated 1973
1332,Monument to Wingdale at Major John W. Mark Park,POINT(1042749.5522800536 198708.0685128868),173rd Street and Hillside,1042749.55228005,198708.068512887,Park,Dedicated 1973
1333,Monument to Alexander von Humboldt at Central Park,POINT(991628.4622652231 223265.5495815575),Central Park West and 77th Street,991628.462265223,223265.549581558,Park,"Dedicated September 14, 1869"
1334,Monument to American Merchant Mariners Memorial at Battery Park,POINT(979320.5692301393 195767.995980978),"Breakwater extension, section D",979320.569230139,195767.995980978,Park,"Dedicated October 8, 1991"
1335,Monument to Filter House Ornaments at Hamilton Fish Park,POINT(989456.4958086312 201563.2042068094),,989456.495808631,201563.204206809,Park,Dedicated nan
1336,Monument to Urns - central park (4) at Central Park,POINT(992150.1866154672 221008.30278372765),Mall,992150.186615467,221008.302783728,Park,Dedicated nan
1337,Monument to Urns - central park (4) at Central Park,POINT(992077.1434544772 220693.8591868877),Mall,992077.143454477,220693.859186888,Park,Dedicated nan
1338,Monument to Urns - central park (4) at Central Park,POINT(992266.6998338848 220942.15363781157),Mall,992266.699833885,220942.153637812,Park,Dedicated nan
1339,Monument to Urns - central park (4) at Central Park,POINT(992180.6261871308 220669.36120440063),Mall,992180.626187131,220669.361204401,Park,Dedicated nan
1340,Monument to Baird Court Dolphin Fountains at Bronx Park,POINT(1017931.3118903936 250114.4443744719),Bronx Zoo; terrace between Fountain Circle and Baird Court,1017931.31189039,250114.444374472,Park,Dedicated ca. 1937 (?)
1341,Monument to Gates of Life at Flushing Meadows / Corona Park,POINT(1025936.03144522 210380.96183373037),Entrance to Flushing Meadows / Corona Park Zoo,1025936.03144522,210380.96183373,Park,Dedicated ca. 1968
1342,Monument to Eagles at Central Park,POINT(992032.3679534644 219055.3946160674),"Central Park Wildlife Center, Fifth Avenue at 64th Street",992032.367953464,219055.394616067,Park,Dedicated 1941
1343,Monument to Eagles at Central Park,POINT(992017.7606992276 219032.4031922221),"Central Park Wildlife Center, Fifth Avenue at 64th Street",992017.760699228,219032.403192222,Park,Dedicated 1941
1344,Monument to Eagles at Central Park,POINT(992108.6847299637 218985.27631798387),"Central Park Wildlife Center, Fifth Avenue at 64th Street",992108.684729964,218985.276317984,Park,Dedicated 1941
1345,Monument to Eagles at Central Park,POINT(992104.2572453916 219146.8783569783),"Central Park Wildlife Center, Fifth Avenue at 64th Street",992104.257245392,219146.878356978,Park,Dedicated 1941
1346,Monument to Eagles at Central Park,POINT(992120.776241228 219008.0682671368),"Central Park Wildlife Center, Fifth Avenue at 64th Street",992120.776241228,219008.068267137,Park,Dedicated 1941
1347,Monument to Eagles at Central Park,POINT(992054.1123325528 218962.2543823868),"Central Park Wildlife Center, Fifth Avenue at 64th Street",992054.112332553,218962.254382387,Park,Dedicated 1941
1348,Monument to Eagles at Central Park,POINT(992123.6151463093 219092.91127331555),"Central Park Wildlife Center, Fifth Avenue at 64th Street",992123.615146309,219092.911273316,Park,Dedicated 1941
1349,Monument to Eagles at Central Park,POINT(992037.926997468 218969.0017442256),"Central Park Wildlife Center, Fifth Avenue at 64th Street",992037.926997468,218969.001744226,Park,Dedicated 1941
1350,Monument to Eagles at Central Park,POINT(992102.92686747 219103.3266068101),"Central Park Wildlife Center, Fifth Avenue at 64th Street",992102.92686747,219103.32660681,Park,Dedicated 1941
1351,Monument to Puerto Rican Sun at Fox Playground,POINT(1012361.4657466412 236316.2784013152),Fox and 156th Streets,1012361.46574664,236316.278401315,Park,"Dedicated October 16, 1979"
1352,Monument to Ludwig Van Beethoven at Central Park,POINT(992061.6844958812 220890.65505313876),NW of mall - opposite bandshell,992061.684495881,220890.655053139,Park,"Dedicated July 22, 1884"
1353,Monument to Wingdale at Major John W. Mark Park,POINT(954736.5229258836 164609.6659093052),173rd Street and Hillside,954736.522925884,164609.665909305,Park,Dedicated 1973
1354,Monument to Wingdale at Major John W. Mark Park,POINT(1042749.5522800536 198708.0685128868),173rd Street and Hillside,1042749.55228005,198708.068512887,Park,Dedicated 1973
1355,Monument to Macombs Dam Park Fountain at Macombs Dam Park,POINT(1003903.0591070504 241764.1779385656),Triangle opposite Macombs Dam Park; Jerome Avenue at 162 Street and Ogden Avenue,1003903.05910705,241764.177938566,Park,Dedicated 1908
1356,Monument to Macombs Dam Park Fountain at Macombs Dam Park,POINT(995769.4385633022 225467.27450880408),Triangle opposite Macombs Dam Park; Jerome Avenue at 162 Street and Ogden Avenue,995769.438563302,225467.274508804,Park,Dedicated 1908
1357,Monument to Urns - Prospect Park (16) at Prospect Park,POINT(994023.7156767994 179174.01834222674),Grand Army Plaza entrance,994023.715676799,179174.018342227,Park,Dedicated nan
1358,Monument to The Army: Genius of Patriotism Urging American Soldiers On To Victory at Grand Army Plaza,POINT(992574.586029142 184446.2748580575),"Soldiers and Sailors Memorial Arch, south façade, west pier",992574.586029142,184446.274858057,Park,Dedicated 1900
1359,Monument to Armillary Sphere at Sutton Parks,POINT(994743.180445224 214428.4196180552),,994743.180445224,214428.419618055,Park,Dedicated ca. 1971
1360,Monument to Abraham Lincoln at Prospect Park,POINT(993973.3407775612 179145.21754680574),Flower Garden,993973.340777561,179145.217546806,Park,"Dedicated October 21, 1869"
1361,Monument to The Rowers at Central Park,POINT(992962.3979175538 221708.97132989764),Terrace in front of Loeb Boathouse; East Drive at 75th St.,992962.397917554,221708.971329898,Park,Dedicated Spring 1968
1362,Monument to Sir Walter Scott at Central Park,POINT(991875.5070467144 219870.4622116387),Mall,991875.507046714,219870.462211639,Park,"Dedicated November 27, 1872"
1363,Monument to Job at Forest Park,POINT(1030029.4399250596 198143.34916989505),"West of 80th Road and Park Lane South junction, near Administration Building",1030029.43992506,198143.349169895,Park,"Dedicated August 3, 1997"
1364,Monument to Sambur Attacked by Wolves at Prospect Park,POINT(994115.5596532226 181797.59249138832),"Prospect Park Zoo; Flatbush Avenue entrance, south side of southern kiosk",994115.559653223,181797.592491388,Park,Dedicated 1935
1365,Monument to Castello Plan at Peter Minuit Park,POINT(980525.1875558048 195107.5100972205),"State Street, between the Staten Island Ferry and Whitehall Street",980525.187555805,195107.510097221,Park,Dedicated 2010
1366,Monument to Eaphae-Aekyad #2 at John Jay Park,POINT(998026.8631823064 219452.14283831415),East 76th - East 78th Streets and Cherokee Place,998026.863182306,219452.142838314,Park,Dedicated October 1979
1367,Monument to USTA Natl Tennis Center Plaques (5) at Flushing Meadows / Corona Park,POINT(1026851.8140624762 211954.81137630343),USTA Tennis Center,1026851.81406248,211954.811376303,Park,"Dedicated August 28, 1978"
1368,Monument to Fort Hamilton Cannon at John Paul Jones Park,POINT(974674.7379706352 162092.05020964146),4th Avenue and 101st Street,974674.737970635,162092.050209641,Park,Dedicated nan
1369,Monument to Dr. Gertrude B. Kelly at Dr. Gertrude B. Kelly Playground,POINT(983687.4023599774 209480.51087872684),DOES NOT EXIST IN PARK; 17th St. between 8th and 9th Avenues,983687.402359977,209480.510878727,Park,"Dedicated March 17, 1936"
1370,Monument to Cherry Hill Fountain at Central Park,POINT(991807.451736644 221515.8683696389),located west of Bethesda Terrace near the 72nd Street cross drive; Cherry Hill Concourse,991807.451736644,221515.868369639,Park,Dedicated c. 1870
1371,Monument to Thomas Moore at Central Park,POINT(991669.3394800574 218344.81401622292),"Poet's Corner, East Driv, near 60th Street",991669.339480057,218344.814016223,Park,Dedicated 1879
1372,Monument to George Washington Accompanied by Wisdom and Justice at Washington Square Park,POINT(985043.584358886 205709.2005079836),"Washington Square Arch, west pier, north side",985043.584358886,205709.200507984,Park,Dedicated 1918
1373,Monument to Winfield Memorial at Victorious America Triangle,POINT(1012075.0066738874 208784.89186313748),65th Place and Laurel Hill Boulevard,1012075.00667389,208784.891863137,Park,Dedicated 1926
1374,Monument to Alben Square Flagstaff at Alben Memorial Square,POINT(985756.7236806304 172217.62641514838),"Ft. Hamilton Pkwy., New Utrecht and 11th Avenues, and 46th Street",985756.72368063,172217.626415148,Park,Dedicated 1935
1375,Monument to Carroll Park Memorial at Carroll Park,POINT(985539.6932748108 187401.13377772272),"Smith, Carroll, and President Streets",985539.693274811,187401.133777723,Park,Dedicated June 1921
1376,Monument to Icon II at Sailors Snug Harbor,POINT(955546.1495874672 174029.15822514892),West Lawn,955546.149587467,174029.158225149,Park,"Dedicated April 21, 1980"
1377,Monument to Free Form at Flushing Meadows / Corona Park,POINT(1026696.1444263012 211565.06215581295),"Mall, northwest of Armillary Sphere",1026696.1444263,211565.062155813,Park,Dedicated 1964
1378,Monument to Eagles and Vultures at Central Park,POINT(992174.3952284752 218797.1972978115),"Central Park Zoo; Gallery, north façade above entrance",992174.395228475,218797.197297812,Park,Dedicated 1935
1379,Monument to Independence Flagstaff at Union Square Park,POINT(986937.6901507227 207392.95206172764),Center of park,986937.690150723,207392.952061728,Park,"Dedicated July 4, 1930"
1380,Monument to Madison Square Fountain at Madison Square Park,POINT(987492.926573053 209506.23622097075),Center axis at 24th Street,987492.926573053,209506.236220971,Park,"Dedicated June 28, 1867"
1381,Monument to Netanyahu Memorial at Pelham Parkway,POINT(1021406.1832214744 251504.13253997263),"LT. COL. Y. NETANYAHU LAND; Pelham Parkway, Holland Avenue",1021406.18322147,251504.132539973,Park,"Dedicated June 12, 1977"
1382,Monument to Woodside Doughboy at Carl R. Sohncke Square,POINT(1009532.2027043848 211174.4861653149),"Woodside and Roosevelt Avenues, 39 Road and 52 Street",1009532.20270438,211174.486165315,Park,Dedicated 1923
1383,Monument to McLaughlin Park World War I Memorial at McLaughlin Park,POINT(988405.685574308 192943.4140317291),"Tillary and Jay Streets, Cathedral Place",988405.685574308,192943.414031729,Park,Dedicated 1919
1384,Monument to Marine Heroes Tablet at Riverside Park,POINT(990452.8314143866 228408.99205055836),West 93rd Street,990452.831414387,228408.992050558,Park,Dedicated ca. 1950
1385,Monument to Time Capsule II Marker at Flushing Meadows / Corona Park,POINT(1027118.8286202996 210020.37823730707),,1027118.8286203,210020.378237307,Park,"Dedicated October 16, 1965"
1386,Monument to Bolivar Plaza Plaque at Central Park,POINT(990935.9954743088 218259.0766548961),Bolivar Plaza wall; Central Park South and 6th Avenue,990935.995474309,218259.076654896,Park,"Dedicated October 28, 1968"
1387,Monument to Giuseppe Mazzini at Central Park,POINT(990742.712068215 221000.7211059779),West Drive opposite 62nd St.,990742.712068215,221000.721105978,Park,Dedicated 1878
